16016030|['LUIZ DELFINO - 461; ALVORADA - 16016030; ARACATUBA - SP - (6491)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16025010|['O campo Nº Imóvel é de preenchimento obrigatório.']|
16016120|['NOROESTE - 873; ALVORADA - 16016120; ARACATUBA - SP - (7501)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16025300|['AMERICA DO SUL - 236; VILA CARVALHO - 16025300; ARACATUBA - SP - (663)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16072000|['TIBIRICA - 243; VILA INDUSTRIAL - 16072000; ARACATUBA - SP - (10308)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16010290|['OSORIO,GAL - 186; CENTRO - 16010290; ARACATUBA - SP - (7919)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16018070|"['FABRICIANO JUNCAL|TOR:EDIFICIO MARISA - 444; JARDIM NOVA YORQUE - 16018070; ARACATUBA - SP - (3921)', 'VIVO1', 'METALICO', '34', '0', '0', '0']"|SEM DISPONIBILIDADE
16010090|['BANDEIRANTES - 246; CENTRO - 16010090; ARACATUBA - SP - (1600)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16015420|['MACHADO DE ASSIS - 120; VILA SAO PAULO - 16015420; ARACATUBA - SP - (6629)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16010540|['FEIJO,REG - 346; CENTRO - 16010540; ARACATUBA - SP - (3956)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16015450|"['WASHINGTON LUIZ|EDI:FENIX_CDOE_122_3-ANDAR 19 AO 20 - 190; VILA SAO PAULO - 16015450; ARACATUBA - SP - (11193)', 'VIVO1', 'GPON', '1', '1', '1', '1']"|DISPONIBILIDADE TOTAL
16015490|['LIBERDADE - 475; VILA BANDEIRANTES - 16015490; ARACATUBA - SP - (6351)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16015380|['ROMA,PE - 417; VILA SANTO ANTONIO - 16015380; ARACATUBA - SP - (9130)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16010530|['JOSE PEDRO DOS SANTOS - 184; CENTRO - 16010530; ARACATUBA - SP - (5967)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16015270|['ANTONIO AFONSO DE TOLEDO - 174; JARDIM SUMARE - 16015270; ARACATUBA - SP - (5207)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16025295|['AGUAPEI - 932; VILA CARVALHO - 16025295; ARACATUBA - SP - (337)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16015370|['CEP não cadastrado na base de endereços do sistema.']|
16015500|['BERNARDINO DE CAMPOS - 728; VILA BANDEIRANTES - 16015500; ARACATUBA - SP - (1759)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16015295|"['WALDIR FELIZOLA DE MORAES|TOR:Residencial Juraguá - 1295; JARDIM SUMARE - 16015295; ARACATUBA - SP - (12947)', 'VIVO1', 'METALICO', '38', '1', '0', '0']"|SEM DISPONIBILIDADE
16010540|['FEIJO,REG - 66; CENTRO - 16010540; ARACATUBA - SP - (3956)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16010380|['JOSE BONIFACIO - 335; CENTRO - 16010380; ARACATUBA - SP - (5770)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16025300|['AMERICA DO SUL - 251; VILA CARVALHO - 16025300; ARACATUBA - SP - (663)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16018280|['JOAQUIM FERNANDES - 445; JARDIM NOVA YORQUE - 16018280; ARACATUBA - SP - (5576)', 'VIVO1', 'METALICO', '187', '0', '0', '0']|SEM DISPONIBILIDADE
16020040|['MIGUEL CAPUTI - 621; VILA ESTADIO - 16020040; ARACATUBA - SP - (7102)', 'VIVO1', 'METALICO', '37', '1', '0', '0']|SEM DISPONIBILIDADE
16010090|['BANDEIRANTES - 92; CENTRO - 16010090; ARACATUBA - SP - (1600)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16015420|['MACHADO DE ASSIS - 96; VILA SAO PAULO - 16015420; ARACATUBA - SP - (6629)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16015260|['JOAO MAXIMO DE CARVALHO - 59; JARDIM SUMARE - 16015260; ARACATUBA - SP - (5401)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16025350|['ALEXANDRE FLEMING - 5; VILA NOVA - 16025350; ARACATUBA - SP - (450)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16015280|['MARCOS,S - 349; JARDIM SUMARE - 16015280; ARACATUBA - SP - (6890)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16015510|['TORRES HOMEM - 412; VILA BANDEIRANTES - 16015510; ARACATUBA - SP - (10413)', 'VIVO1', 'METALICO', '18', '1', '0', '0']|SEM DISPONIBILIDADE
16013780|"['CAETANO,S|EDI:SEM NOME|BLC:E - 223; PANORAMA - 16013780; ARACATUBA - SP - (1996)', 'VIVO1', 'METALICO', '39', '0', '0', '0']"|SEM DISPONIBILIDADE
16015150|['RIO DE JANEIRO - 485; VILA MENDONCA - 16015150; ARACATUBA - SP - (9059)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16018660|['O campo Nº Imóvel é de preenchimento obrigatório.']|
16025295|['AGUAPEI - 1222; VILA CARVALHO - 16025295; ARACATUBA - SP - (337)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16025295|['AGUAPEI - 1064; VILA CARVALHO - 16025295; ARACATUBA - SP - (337)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16010230|['CAMPOS SALES - 94; CENTRO - 16010230; ARACATUBA - SP - (2089)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16018120|['JORDANO GOTTARDI - 540; JARDIM NOVA YORQUE - 16018120; ARACATUBA - SP - (5673)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16010340|['SILVA JARDIM - 88; CENTRO - 16010340; ARACATUBA - SP - (10065)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16016000|['BAGUACU - 2338; ALVORADA - 16016000; ARACATUBA - SP - (1554)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16025150|['JOSE PEDRO SILVA,JORN - 253; BAIRRO DAS BANDEIRAS - 16025150; ARACATUBA - SP - (5959)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16015310|['BOSCO,DOM - 35; JARDIM SUMARE - 16015310; ARACATUBA - SP - (1830)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16010530|['JOSE PEDRO DOS SANTOS - 20; CENTRO - 16010530; ARACATUBA - SP - (5967)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16015520|['CAXIAS,DQ - 1105; VILA BANDEIRANTES - 16015520; ARACATUBA - SP - (2291)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16020355|['ANHANGUERA - 2059; ICARAY - 16020355; ARACATUBA - SP - (795)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16025295|['AGUAPEI - 1264; VILA CARVALHO - 16025295; ARACATUBA - SP - (337)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16025010|['BRASIL - 253; SAO JOAO - 16025010; ARACATUBA - SP - (1856)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16010290|['OSORIO,GAL - 332; CENTRO - 16010290; ARACATUBA - SP - (7919)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16018295|['HOMERO GIRON - 428; JARDIM NOVA YORQUE - 16018295; ARACATUBA - SP - (4820)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16010290|['OSORIO,GAL - 45; CENTRO - 16010290; ARACATUBA - SP - (7919)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16016020|['TOBIAS BARRETO - 15; ALVORADA - 16016020; ARACATUBA - SP - (10340)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16010080|['GLICERIO,GAL - 355; CENTRO - 16010080; ARACATUBA - SP - (4472)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16025105|['COELHO NETO - 846; BAIRRO DAS BANDEIRAS - 16025105; ARACATUBA - SP - (2631)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16010230|['CAMPOS SALES - 106; CENTRO - 16010230; ARACATUBA - SP - (2089)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16025090|['EUCLIDES DA CUNHA - 925; BAIRRO DAS BANDEIRAS - 16025090; ARACATUBA - SP - (3816)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16016000|['BAGUACU - 2271; ALVORADA - 16016000; ARACATUBA - SP - (1554)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16025010|['BRASIL - 422; SAO JOAO - 16025010; ARACATUBA - SP - (1856)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16015510|['TORRES HOMEM - 406; VILA BANDEIRANTES - 16015510; ARACATUBA - SP - (10413)', 'VIVO1', 'METALICO', '18', '1', '0', '0']|SEM DISPONIBILIDADE
16010290|['OSORIO,GAL - 144; CENTRO - 16010290; ARACATUBA - SP - (7919)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16015150|['RIO DE JANEIRO - 590; VILA MENDONCA - 16015150; ARACATUBA - SP - (9059)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16025015|['CHILE - 667; SAO JOAO - 16025015; ARACATUBA - SP - (2372)', 'VIVO1', '', '0', '0', '0', '0']|SEM DISPONIBILIDADE
16015295|['WALDIR FELIZOLA DE MORAES - 1200; JARDIM SUMARE - 16015295; ARACATUBA - SP - (12947)', 'VIVO1', 'METALICO', '7', '1', '0', '0']|SEM DISPONIBILIDADE
16025240|['ARGENTINA - 370; VILA CARVALHO - 16025240; ARACATUBA - SP - (1163)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16010285|['ARACAS - 1943; CENTRO - 16010285; ARACATUBA - SP - (12815)', 'VIVO1', 'METALICO', '5', '1', '0', '0']|SEM DISPONIBILIDADE
16015150|['RIO DE JANEIRO - 670; VILA MENDONCA - 16015150; ARACATUBA - SP - (9059)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16010320|['LUIZ PEREIRA BARRETO - 392; CENTRO - 16010320; ARACATUBA - SP - (6530)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16018480|['JORGE CORREA,PROF - 20; JARDIM NOVA YORQUE - 16018480; ARACATUBA - SP - (5681)', 'VIVO1', 'METALICO', '32', '1', '0', '0']|SEM DISPONIBILIDADE
16025010|['BRASIL - 101; SAO JOAO - 16025010; ARACATUBA - SP - (1856)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16025240|['ARGENTINA - 539; VILA CARVALHO - 16025240; ARACATUBA - SP - (1163)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16015420|['MACHADO DE ASSIS - 318; VILA SAO PAULO - 16015420; ARACATUBA - SP - (6629)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16015320|['TANCREDO DE PAIVA MOREL - 226; JARDIM SUMARE - 16015320; ARACATUBA - SP - (10227)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16025300|['AMERICA DO SUL - 281; VILA CARVALHO - 16025300; ARACATUBA - SP - (663)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16015560|"['FRANCISCO BRAGA|EDI:MANOEL - 47; VILA BANDEIRANTES - 16015560; ARACATUBA - SP - (4138)', 'VIVO1', 'METALICO', '39', '1', '0', '0']"|SEM DISPONIBILIDADE
16072125|['BOLIVIA - 350; VILA INDUSTRIAL - 16072125; ARACATUBA - SP - (1813)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16010530|['JOSE PEDRO DOS SANTOS - 171; CENTRO - 16010530; ARACATUBA - SP - (5967)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16015485|['CHIQUITA FERNANDES,PROFA - 297; VILA BANDEIRANTES - 16015485; ARACATUBA - SP - (2402)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16025350|['ALEXANDRE FLEMING - 285; VILA NOVA - 16025350; ARACATUBA - SP - (450)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16015590|['FELIPE CAMARAO - 160; VILA SANTA MARIA - 16015590; ARACATUBA - SP - (3972)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16015500|['BERNARDINO DE CAMPOS - 900; VILA BANDEIRANTES - 16015500; ARACATUBA - SP - (1759)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16015090|['HUMAITA - 835; VILA MENDONCA - 16015090; ARACATUBA - SP - (4847)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16025300|['AMERICA DO SUL - 492; VILA CARVALHO - 16025300; ARACATUBA - SP - (663)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16025010|['BRASIL - 258; SAO JOAO - 16025010; ARACATUBA - SP - (1856)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16020470|['KINNOSUKE OGATA - 216; ICARAY - 16020470; ARACATUBA - SP - (6190)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16010620|['RINTARO TAKAHASHI - 111; HIGIENOPOLIS - 16010620; ARACATUBA - SP - (9032)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16010080|['GLICERIO,GAL - 554; CENTRO - 16010080; ARACATUBA - SP - (4472)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16025300|['AMERICA DO SUL - 490; VILA CARVALHO - 16025300; ARACATUBA - SP - (663)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16018330|['O campo Nº Imóvel é de preenchimento obrigatório.']|
16016000|['BAGUACU - 2097; ALVORADA - 16016000; ARACATUBA - SP - (1554)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16010630|['SANTOS DUMONT - 174; HIGIENOPOLIS - 16010630; ARACATUBA - SP - (9385)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16010290|['OSORIO,GAL - 222; CENTRO - 16010290; ARACATUBA - SP - (7919)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16010380|['JOSE BONIFACIO - 332; CENTRO - 16010380; ARACATUBA - SP - (5770)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16015303|['MINAS GERAIS - 985; JARDIM SUMARE - 16015303; ARACATUBA - SP - (7137)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16010680|['LUIZ ANTONIO,BRIG - 74; HIGIENOPOLIS - 16010680; ARACATUBA - SP - (6459)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16025483|['JOAQUIM POMPEU DE TOLEDO - 2125; JARDIM BRASILIA - 16025483; ARACATUBA - SP - (5630)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16020270|"['YURI GAGARIN|TOR:RESIDENCIAL CANAÃ|TOR:A - 91; SAUDADE - 16020270; ARACATUBA - SP - (11266)', 'VIVO1', 'METALICO', '15', '0', '0', '0']"|SEM DISPONIBILIDADE
16018310|['JOSE DO PATROCINIO - 12; JARDIM NOVA YORQUE - 16018310; ARACATUBA - SP - (5860)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16025300|['AMERICA DO SUL - 633; VILA CARVALHO - 16025300; ARACATUBA - SP - (663)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16015080|['ESTADOS - 463; VILA MENDONCA - 16015080; ARACATUBA - SP - (3760)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16010290|['OSORIO,GAL - 100; CENTRO - 16010290; ARACATUBA - SP - (7919)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16018200|['OSCAR ZAIDEN DE MENEZES - 17; JARDIM NOVA YORQUE - 16018200; ARACATUBA - SP - (7900)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16020180|['ITAPURA - 368; MORUMBI - 16020180; ARACATUBA - SP - (5061)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16010530|['JOSE PEDRO DOS SANTOS - 85; CENTRO - 16010530; ARACATUBA - SP - (5967)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16020360|['O campo Nº Imóvel é de preenchimento obrigatório.']|
16071240|['LUIZ VIGNOLI - 397; CASA NOVA - 16071240; ARACATUBA - SP - (2224)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16025005|['FRANCISCO MATARAZZO,CDE - 30; SAO JOAO - 16025005; ARACATUBA - SP - (4162)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16010690|['SAUDADE - 145; HIGIENOPOLIS - 16010690; ARACATUBA - SP - (9407)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16020130|['TUPINAMBAS - 1176; MORUMBI - 16020130; ARACATUBA - SP - (10634)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16015520|['CAXIAS,DQ - 964; VILA BANDEIRANTES - 16015520; ARACATUBA - SP - (2291)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16015270|['ANTONIO AFONSO DE TOLEDO - 1092; JARDIM SUMARE - 16015270; ARACATUBA - SP - (5207)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16015270|['ANTONIO AFONSO DE TOLEDO - 1186; JARDIM SUMARE - 16015270; ARACATUBA - SP - (5207)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16015510|['TORRES HOMEM - 522; VILA BANDEIRANTES - 16015510; ARACATUBA - SP - (10413)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16015510|['TORRES HOMEM - 593; VILA BANDEIRANTES - 16015510; ARACATUBA - SP - (10413)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16010240|['TIRADENTES - 180; CENTRO - 16010240; ARACATUBA - SP - (10332)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16072165|['PORANGABA - 41; VILA INDUSTRIAL - 16072165; ARACATUBA - SP - (8567)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16010380|['O campo Nº Imóvel é de preenchimento obrigatório.']|
16010630|['SANTOS DUMONT - 2; HIGIENOPOLIS - 16010630; ARACATUBA - SP - (9385)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16010090|['BANDEIRANTES - 5; CENTRO - 16010090; ARACATUBA - SP - (1600)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16025010|['BRASIL - 201; SAO JOAO - 16025010; ARACATUBA - SP - (1856)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16020355|['ANHANGUERA - 2305; ICARAY - 16020355; ARACATUBA - SP - (795)', 'VIVO1', 'METALICO', '12', '0', '0', '0']|SEM DISPONIBILIDADE
16010250|['ISABEL,PRSA - 46; CENTRO - 16010250; ARACATUBA - SP - (5029)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16015570|"['CLOVIS DE ARRUDA CAMPOS,DR|EDI:ED MANSOUR|TOR:1 - 180; VILA BANDEIRANTES - 16015570; ARACATUBA - SP - (2623)', 'VIVO1', 'METALICO', '29', '1', '0', '0']"|SEM DISPONIBILIDADE
16010600|"[""Erro ao invocar o serviço 'GVT ServiceAvailability2 BS', método 'checkResourceAvailability' na etapa 'Call Check Coverage'.(SBL-BPR-00162) -- A operação 'checkResourceAvailability' está esperando uma resposta, mas não recebeu nenhuma.(SBL-EAI-04311)(SBL-BPR-00131)""]"|
16018410|['EDGAR JARDIM BASTOS - 48; JARDIM NOVA YORQUE - 16018410; ARACATUBA - SP - (3565)', 'VIVO1', 'METALICO', '5', '0', '0', '0']|SEM DISPONIBILIDADE
16010540|['FEIJO,REG - 88; CENTRO - 16010540; ARACATUBA - SP - (3956)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16010600|['VIRGILIO RIBEIRO - 46; CENTRO - 16010600; ARACATUBA - SP - (11118)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16025400|['JULIO STREICHER - 55; JARDIM DO PRADO - 16025400; ARACATUBA - SP - (6130)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16015245|['CUSSY DE ALMEIDA JUNIOR - 342; JARDIM SUMARE - 16015245; ARACATUBA - SP - (2828)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16020180|['ITAPURA - 80; MORUMBI - 16020180; ARACATUBA - SP - (5061)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16015150|['RIO DE JANEIRO - 415; VILA MENDONCA - 16015150; ARACATUBA - SP - (9059)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16072125|['BOLIVIA - 231; VILA INDUSTRIAL - 16072125; ARACATUBA - SP - (1813)', 'VIVO1', '', '0', '0', '0', '0']|SEM DISPONIBILIDADE
16025010|['BRASIL - 25; SAO JOAO - 16025010; ARACATUBA - SP - (1856)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16072000|['TIBIRICA - 161; VILA INDUSTRIAL - 16072000; ARACATUBA - SP - (10308)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16010320|['LUIZ PEREIRA BARRETO - 388; CENTRO - 16010320; ARACATUBA - SP - (6530)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16018483|['VITOR MEIRELES - 465; JARDIM NOVA YORQUE - 16018483; ARACATUBA - SP - (11134)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16016005|['ALVORADA - 263; ALVORADA - 16016005; ARACATUBA - SP - (590)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16071045|['GUATEMALA - 433; JARDIM AMERICA - 16071045; ARACATUBA - SP - (4642)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16010620|['RINTARO TAKAHASHI - 99; HIGIENOPOLIS - 16010620; ARACATUBA - SP - (9032)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16015420|['MACHADO DE ASSIS - 239; VILA SAO PAULO - 16015420; ARACATUBA - SP - (6629)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16015490|['LIBERDADE - 387; VILA BANDEIRANTES - 16015490; ARACATUBA - SP - (6351)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16015485|['CHIQUITA FERNANDES,PROFA - 376; VILA BANDEIRANTES - 16015485; ARACATUBA - SP - (2402)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16015510|['TORRES HOMEM - 744; VILA BANDEIRANTES - 16015510; ARACATUBA - SP - (10413)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16015150|['RIO DE JANEIRO - 372; VILA MENDONCA - 16015150; ARACATUBA - SP - (9059)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16016120|['NOROESTE - 1261; ALVORADA - 16016120; ARACATUBA - SP - (7501)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16010290|['OSORIO,GAL - 313; CENTRO - 16010290; ARACATUBA - SP - (7919)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16018330|['CAPISTRANO DE ABREU - 251; JARDIM NOVA YORQUE - 16018330; ARACATUBA - SP - (2747)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16018110|['PAUL HARRIS - 940; JARDIM NOVA YORQUE - 16018110; ARACATUBA - SP - (8206)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16010320|['LUIZ PEREIRA BARRETO - 391; CENTRO - 16010320; ARACATUBA - SP - (6530)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16025010|['BRASIL - 250; SAO JOAO - 16025010; ARACATUBA - SP - (1856)', 'VIVO1', 'GPON', '1', '1', '1', '1']|DISPONIBILIDADE TOTAL
16015510|['TORRES HOMEM - 402; VILA BANDEIRANTES - 16015510; ARACATUBA - SP - (10413)', 'VIVO1', 'METALICO', '18', '1', '0', '0']|SEM DISPONIBILIDADE
16018150|['OSVALDO DE ANDRADE - 86; JARDIM NOVA YORQUE - 16018150; ARACATUBA - SP - (7943)', 'VIVO1', 'METALICO', '35', '0', '0', '0']|SEM DISPONIBILIDADE
16015150|['RIO DE JANEIRO - 650; VILA MENDONCA - 16015150; ARACATUBA - SP - (9059)', 'VIVO1', 'METALICO', '14', '0', '0', '0']|SEM DISPONIBILIDADE
